,ID,GENERO,EDAD,NIV_EDUC,E_CIVIL,CIUDAD,M_MOROSO,MONTO,SEGURO,FUGA,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logVM_AbrilMarzo,Recency,Frecuencia,logDMax/Renta,logMTD/Renta
2019,0.880505887483646,0.0,0.6341463414634145,1.0,0.0,0.04054054054054054,0.3333333333333333,0.06666666666666667,0.0,1.0,1.4337158927319872e-05,0.6398426092435109,0.0011619351523260207,0.07276313482493557,0.002810371632970745,0.0007448029369034872,1.0,0.8571428571428571,0.08058077452700882,0.08922257171388681
2020,0.8809419973833407,1.0,0.5365853658536586,0.40000000000000013,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.10666666666666667,1.0,0.0,9.532622087784477e-08,0.04115469380098058,0.6652260624766548,0.00019343069349353904,0.05864231352387836,0.8531770600978507,0.7777777777777777,0.2857142857142857,0.4743933900512921,0.4738707557213672
2021,0.8813781072830355,1.0,0.5365853658536586,0.6000000000000001,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.026666666666666672,1.0,0.0,2.139072079381926e-07,0.8091181549802133,0.00022148980941309756,4.4790530035431835e-05,0.427242522160811,0.8048647776434849,1.0,0.5714285714285714,0.5511160978768931,0.5880501570340644
2022,0.8818142171827301,1.0,0.8048780487804879,0.40000000000000013,0.0,0.013513513513513514,0.3333333333333333,1.0,0.0,0.0,1.556712180760159e-08,0.04115469380098058,0.07572605548566702,0.8338413455081943,5.4522033605174986e-06,0.9427606723665267,0.8888888888888888,0.2857142857142857,0.09146844466193205,0.0917039233824051
2023,0.8822503270824249,0.0,0.4878048780487805,1.0,0.0,0.013513513513513514,0.6666666666666666,0.13333333333333336,0.0,1.0,0.07952090126765739,0.016691614916358143,0.00021335515727459402,0.20263829681818532,0.02638543818098457,0.7542304019760885,1.0,0.8571428571428571,0.23489367895257457,0.2960383882929195
2024,0.8826864369821196,0.0,0.36585365853658536,0.6000000000000001,0.0,0.5135135135135136,0.3333333333333333,0.14666666666666667,0.0,0.0,5.810168502335491e-07,0.04115469380098058,0.27147517442040736,0.00770983393883745,0.05864231352387836,0.7424798016931787,0.7777777777777777,0.2857142857142857,0.03510833212727357,0.03506519732600763
2025,0.8831225468818142,1.0,0.41463414634146334,0.6000000000000001,0.6666666666666667,0.8648648648648649,0.3333333333333333,0.4133333333333334,0.0,0.0,3.2748469375028325e-07,0.6961573226089874,0.0002779764998646398,0.2852866380811978,0.0007134689711521954,0.7785125530657865,1.0,0.7142857142857142,0.009372107287435026,0.01593447836340386
2026,0.883558656781509,0.0,0.36585365853658536,1.0,0.0,0.6891891891891893,0.0,0.22666666666666668,0.0,0.0,3.26657463862008e-07,0.6460519824125712,2.014325729290007e-06,0.0614730517270895,0.33429421303043927,0.7786702769851961,1.0,0.42857142857142855,0.08256197262860701,0.09989039673919518
2027,0.8839947666812037,1.0,0.5365853658536586,1.0,0.0,0.013513513513513514,0.3333333333333333,0.17333333333333334,0.0,1.0,8.61911498971945e-05,0.04115469380098058,0.6213001028445713,0.000293255354167055,0.05864231352387836,0.4215660435957175,0.7777777777777777,0.2857142857142857,0.0002356581491496947,0.0003350558055560704
2028,0.8844308765808985,0.0,0.5121951219512195,1.0,0.0,0.013513513513513514,0.6666666666666666,0.2,0.0,1.0,1.1892995290477977e-07,0.7041251213711344,0.0014141495847240896,0.23292264722599287,0.007341262438258526,0.04510662888255159,1.0,0.8571428571428571,0.021730957781988223,0.04647076444818071
