,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,M_MOROSO,MONTO,logVM_AbrilMarzo,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logMTD,Recency,Frecuencia,logDMax/Renta,logMTD/Renta,SEGURO,FUGA,CIUDAD
625,0.2725686873092019,0.0,0.06087643913201826,0.1707317073170731,0.6000000000000001,0.3333333333333333,0.6451612903225806,0.13398058252427184,0.6666666666666666,0.24000000000000005,0.04466311372596967,0.041437087314814346,0.6607092871266358,3.8484024815426304e-05,0.003612914049633486,0.30775715346697796,0.6598375278130981,1.0,0.42857142857142855,0.016982238617204028,0.01697378726777367,NO,NO FUGA,QUILPUE
626,0.27300479720889664,0.0,0.17396516097850745,0.3902439024390244,1.0,0.0,0.47096774193548385,0.1669902912621359,0.6666666666666666,1.0,0.8756465046160873,6.405915141747182e-08,0.04115469380098058,0.6520792512661606,0.4808135126309736,0.016223384165982527,0.8131794897000825,1.0,0.5714285714285714,0.059277253170399266,0.06547952608005436,NO,NO FUGA,SANTIAGO
627,0.27344090710859137,0.0,0.04057703792733052,0.5609756097560976,0.6000000000000001,0.0,0.2,0.229126213592233,0.3333333333333333,0.16000000000000003,0.762455706667583,4.2323836629249024e-07,0.7546188378628798,2.894447880763546e-07,0.0614730517270895,0.4888178728634932,0.7742345312150586,1.0,0.42857142857142855,0.09235111178893235,0.11767740046684197,NO,FUGA,SANTIAGO
628,0.2738770170082861,0.0,0.12782445904320736,0.3414634146341463,0.40000000000000013,0.0,0.3096774193548387,0.05436893203883495,0.0,0.5733333333333334,0.6896550356975863,1.3327739497850833e-06,0.6371526542139028,2.346630586890424e-06,0.8959104708798599,0.00010605801242421443,0.6907117589149827,1.0,0.5714285714285714,0.005672669825035497,0.013772903759032904,NO,NO FUGA,LA SERENA
629,0.2743131269079808,0.0,0.07122048236479614,0.36585365853658536,1.0,0.0,0.10967741935483871,0.20194174757281552,0.3333333333333333,0.45333333333333337,0.4993853277701796,2.5740186706853897e-05,0.04115469380098058,0.12002298207322246,0.6349746295491381,3.138646588491997e-05,0.5036722237562636,0.8888888888888888,0.42857142857142855,0.0005819228079869561,0.001104536734917134,NO,NO FUGA,SANTIAGO
630,0.27474923680767555,0.0,0.03500450252722305,0.3902439024390244,1.0,0.0,0.3935483870967742,0.5495145631067961,0.3333333333333333,0.2,0.04466311372596967,0.041437087314814346,0.04115469380098058,0.25155660570727373,0.00933737141910882,0.33748724091499355,0.24373699315374822,1.0,0.2857142857142857,2.3893525732298983e-05,2.7680494519485927e-05,NO,NO FUGA,OSORNO
631,0.27518534670737027,0.0,0.021549439499530466,0.6585365853658536,1.0,0.3333333333333333,0.6967741935483871,0.15339805825242717,0.6666666666666666,0.053333333333333344,0.747367292289036,5.37781195651501e-07,0.7842638325591705,0.0008693325574368182,1.243236041750453e-05,0.6183391630577098,0.7944985636334914,1.0,0.5714285714285714,0.18929919961080094,0.2090660913820696,NO,FUGA,SANTIAGO
632,0.275621456607065,1.0,0.0534814832163315,0.2195121951219512,0.6000000000000001,0.3333333333333333,0.25161290322580643,0.20194174757281552,0.6666666666666666,0.09333333333333334,0.7252280851720233,7.627318346729183e-07,0.7391237629311112,0.0003320306167430459,0.2883532380548396,0.0017850874458764084,0.7573313843282784,1.0,0.7142857142857142,0.0611462326028254,0.07874716904026197,NO,NO FUGA,SANTIAGO
633,0.2760575665067597,1.0,0.06314597781134712,0.6829268292682926,0.40000000000000013,0.0,0.5935483870967742,0.17669902912621357,0.3333333333333333,0.2,0.6208436767220208,3.898299325743261e-06,0.649884709352362,0.0006894156740376965,0.00023879938171893856,0.4600882310863171,0.6636122476708989,1.0,0.5714285714285714,0.013805741550825791,0.017411149927737617,NO,FUGA,SANTIAGO
634,0.27649367640645445,0.0,0.06640544556803582,0.5853658536585367,1.0,0.0,0.8903225806451613,0.0,0.3333333333333333,0.25333333333333335,0.7471552325895283,5.395898432539093e-07,0.4182819198912913,9.524903762335599e-05,0.0614730517270895,0.09294676887974102,0.6881244921822768,1.0,0.42857142857142855,0.02418525194875606,0.02438689067513745,NO,FUGA,ARICA
635,0.2769297863061492,1.0,0.0055500612066914905,0.3414634146341463,0.40000000000000013,0.3333333333333333,0.22580645161290322,0.170873786407767,0.3333333333333333,0.14666666666666667,0.8027724742461548,2.2132611345495356e-07,0.04115469380098058,0.17583050953368126,0.019784526925277497,0.44392396513847693,0.7387231727897722,1.0,0.42857142857142855,0.25535575490593926,0.25510460314708416,SI,NO FUGA,SANTIAGO
636,0.2773658962058439,1.0,0.048390250411011596,0.2682926829268293,1.0,0.0,0.4,0.5650485436893203,0.3333333333333333,0.32,0.7110716002904912,9.52812402975808e-07,0.04115469380098058,0.7278053474397531,0.00010556989402570836,0.05864231352387836,0.6550398385845997,0.7777777777777777,0.2857142857142857,0.019305703427573616,0.019506275961110427,NO,NO FUGA,PUERTO VARAS
637,0.2778020061055386,0.0,0.007713024895137188,0.5853658536585367,1.0,0.0,0.3548387096774194,0.17281553398058253,1.0,0.03333333333333334,0.8482031425623542,1.0384912172909059e-07,0.7208656724133728,0.0010308622367206479,4.197296288525441e-05,0.609002199469742,0.7989605054551205,1.0,0.5714285714285714,0.30011966499314,0.33816064653008143,NO,FUGA,SANTIAGO
638,0.27823811600523335,0.0,0.0012719210621161866,0.5365853658536586,1.0,0.0,0.3548387096774194,0.17281553398058253,0.3333333333333333,1.0,0.12250511403461832,2.2629650239719634e-08,0.8202671524717772,0.00023976018226488162,3.2435647565580894e-05,0.8483299779222991,0.8866349441939948,1.0,0.7142857142857142,0.6978739539672782,0.7730473190429185,NO,FUGA,SANTIAGO
639,0.278674225904928,0.0,0.0922557359760146,0.7804878048780488,0.6000000000000001,0.0,0.5806451612903226,0.1786407766990291,0.3333333333333333,0.4133333333333334,0.7779223188014788,3.305983819397447e-07,0.04115469380098058,0.47596893222734854,0.31178626284210137,3.213346007015564e-05,0.716682711817706,0.8888888888888888,0.42857142857142855,0.027696412634465113,0.028029517721315397,NO,FUGA,SANTIAGO
640,0.27911033580462274,0.0,0.034678863293148295,0.5121951219512195,1.0,0.0,0.5806451612903226,0.007766990291262136,0.3333333333333333,0.3066666666666667,0.04466311372596967,0.041437087314814346,0.04115469380098058,0.12002298207322246,0.8269659041434504,2.23786342168869e-06,0.5938891476633951,0.8888888888888888,0.2857142857142857,0.010062670965316756,0.01004995425082314,NO,NO FUGA,IQUIQUE
